smiles,synthon_id,synthon_number,bb_id
Cl.COC(=O)C1CC2(C1)CC(N)CCS2(=O)=O,13450882,1,EN300-761551
Cl.COC(=O)CC(N)C=1C=CC(=CC1)C(F)(F)F,13451040,1,EN300-760970
Cl.CCOC(=O)C=1C=C2CNC(C)CN2N1,13456050,1,EN300-384620
Cl.COC(=O)CC1CC(CN)C1,13461878,1,EN300-761701
Cl.COC(=O)C(N)C=1C=CC=CC1I,13462758,1,EN300-805089
Cl.COC(=O)C=1C=CC=C(N)C1OC,13530068,1,EN300-263777
Cl.CCOC(=O)C(O)C(C)N,13570592,1,EN300-173765
Cl.COC(=O)C1CC2CC(N)C2C1,13570594,1,EN300-736738
Cl.Cl.COC(=O)C(N)CN1C=C(C)C=N1,13570602,1,EN300-1074382
Cl.COC(=O)CC1(CN)CCCC1,13579312,1,EN300-202057
Cl.COC(=O)C1=CC(CN)=C(C)O1,13579376,1,EN300-1073013
"Cl.CCOC(=O)[C@@H]1CCCC[C@@H]1CN |&1:6,11,r|",13579504,1,EN300-1073280
"Cl.COC(=O)[C@@H]1CCCCC[C@@H]1N |&1:5,11,r|",13579546,1,EN300-1073024
CCOC(=O)CC(N)C1CCOCC1,13579632,1,EN300-843546
Cl.COC(=O)C=1C=CC(=CC1)C2CCNCC2,13584236,1,EN300-234922
CCOC(=O)C(N)CCC=1C=CN=CC1,13585088,1,EN300-818789
Cl.CCOC(=O)C=1C=C(N)C=CC1Cl,13585780,1,EN300-1073517
COC(=O)C1=CC=2C=C(N)C=CC2S1,13586284,1,EN300-41620
Cl.COC(=O)C(N)CCC=C,13605560,1,EN300-1166858
Cl.COC(=O)C(N)CC=1C=CC=CC1Br,13605624,1,EN300-746584
Cl.COC(=O)C1=CN(N=N1)C2CCCNCC2,13605698,1,EN300-1167088
Cl.COC(=O)C(N)C1=CSC(Br)=C1,13605728,1,EN300-1165837
CCOC(=O)CC(N)C1CCCCCC1,13605912,1,EN300-1168715
Cl.COC(=O)C1CNCC21CCCCC2,13605984,1,EN300-1266088
Cl.COC(=O)C1CNC1,13612626,1,EN300-1266278
CCOC(=O)C1(COC)CCNCC1,13656134,1,EN300-194761
Cl.COC(=O)C(N)CC=1C=CC=C(OC=2C=CC=CC2)C1,13657664,1,EN300-1268509
Cl.COC(=O)C1CNCC21CCOCC2,13657886,1,EN300-1270466
Cl.COC(=O)C1CNCC(C1)C=2C=CC=CC2,13763426,1,EN300-1074381
Cl.COC(=O)C=1SC(=NC1C)N2CCNCC2,13763512,1,EN300-1268171
Br.CCOC(=O)C1=CSC(=N1)C2CCCNC2,13763598,1,EN300-1307864
Cl.COC(=O)C1=CN(CCC2CCCCN2)N=N1,13763638,1,EN300-1307856
Cl.COC(=O)C1CNCC21CCC2,13767568,1,EN300-138192
"Cl.COC(=O)C[C@@H]1CCC[C@H]1N |&1:6,10,r|",13774446,1,EN300-1212403
Cl.COC(=O)C(C)(C)C(N)C=1C=CC=CC1,13776136,1,EN300-109855
Cl.Cl.COC(=O)C1CN(CC=2C=CC=CC2)CC1N,13776138,1,EN300-1448550
COC(=O)C(CN)C1CCOC1,13779174,1,EN300-70317
Cl.CCOC(=O)CC1=CSC(=N1)C2CCNCC2,13780678,1,EN300-1448676
Cl.CCC(N)C(O)C(=O)OC,13807962,1,EN300-176925
Cl.Cl.COC(=O)C(N)CC1=NC=CN1C,13807964,1,EN300-1587979
Cl.COC(=O)CN1C=C(CCN)N=N1,13826890,1,EN300-1588499
Cl.COC(=O)C(C)CCN,13910084,1,EN300-1442292
Br.CCOC(=O)C1=CSC(=N1)N2CCNCC2,13911332,1,EN300-1608214
Cl.COC(=O)C=1C=C(Br)C=2OCCNCC2C1,13911778,1,EN300-1590576
"COC(=O)[C@@]12CNC[C@H]2CN(C)CC1 |&1:4,8,r|",13912962,1,EN300-256005
Cl.Cl.COC(=O)[C@@H]1CCCN1C2CCNCC2,13927754,1,EN300-59239
COC(=O)C=1C=C(N)C=C(C1)C(F)(F)F,13927756,1,EN300-64139
CCOC(=O)C=1N=C(N)OC1C,13927760,1,EN300-117706
Cl.CCOC(=O)C(N)CCOC,13951882,1,EN300-197942
Cl.Cl.CCOC(=O)C(CN)CC=1C=CC=NC1,13968716,1,EN300-56472
Cl.CCOC(=O)C(F)(F)C1(O)CCNCC1,13968722,1,EN300-1663718
Cl.COC(=O)C=1C=CN(N1)C2CCNCC2,13974718,1,EN300-1663780
Cl.COC(=O)C[C@H](N)CCC=1C=CC=CC1,13977566,1,EN300-1663775
Cl.CCOC(=O)C(N)CC1=CSC=2C=CC=CC12,13979104,1,EN300-1655682
Cl.COC(=O)CC(CN)C(F)(F)F,13979464,1,EN300-1664936
Cl.Cl.COC(=O)CC(N)C=1C=CC=CN1,14033728,1,EN300-1605843
Cl.Cl.CCOC(=O)CC1=CSC(CN)=N1,14033742,1,EN300-386125
Cl.COC(=O)C[C@H](N)C=1C=CC=C(I)C1,14041322,1,EN300-1688918
Cl.CCC[C@@H](N)CC(=O)OC,14041350,1,EN300-1692224
Cl.COC(=O)C[C@H](N)CC1CCCCC1,14041378,1,EN300-1692231
Cl.COC(=O)C[C@@H](N)C(C)C,14041434,1,EN300-1693637
Cl.CC[C@H](C)[C@H](N)CC(=O)OC,14041490,1,EN300-1693077
Cl.COC(=O)C12CCC2(CNC1)C(=O)OC,14044656,1,EN300-1692393
Cl.COC(=O)CCC(CN)C(F)(F)F,14049716,1,EN300-1662483
CCOC(=O)C1(CC=C)CCNCC1,14058520,1,EN300-1696858
COC(=O)C1CNCC(C1)N(C)C,14059814,1,EN300-1693948
COC(=O)CCN1C=CC(N)=N1,14060318,1,EN300-1109266
COC(=O)C1CNCC=2C(=CC=CC12)C(F)(F)F,14060800,1,EN300-1695723
CCOC(=O)C1(CC=C)CCNC1,14061454,1,EN300-1696034
Cl.COC(=O)C=1C=COC1CN,14061760,1,EN300-1696693
Cl.CCOC(=O)C1=CC=2CCNCC2S1,14062206,1,EN300-1590631
COC(=O)C=1C=CC=2NC(=O)C(N)CCC2C1.OC(=O)C(F)(F)F,14174146,1,EN300-651107
Cl.COC(=O)CC(C)CN,14179198,1,EN300-1698820
Cl.CCOC(=O)COC1CCC(N)CC1,14182912,1,EN300-1698046
Cl.COC(=O)C(N)CC1CCC=CC1,14186236,1,EN300-1699830
Cl.COC(=O)C1CNCC(C1)C(=O)OC,14248294,1,EN300-1702664
Cl.COC1CNCCC1C(=O)OC,14250780,1,EN300-1699798
Cl.COC(=O)C1(CCOCC1)C2=CCNCC2,14260652,1,EN300-1703558
Cl.COC(=O)C=1SC=CC1CN,14266588,1,EN300-1703169
Cl.COC(=O)C[C@H](N)C(C)(C)C,14322114,1,EN300-1704603
Cl.COC(=O)C1CCC(C)NC1,14322980,1,EN300-1706545
Cl.COC(=O)CCCCC(N)C(F)(F)F,14326220,1,EN300-1705937
Cl.COC(=O)CCC1(N)CCOC1,14326240,1,EN300-1703541
Cl.COC(=O)C1=CC(CN)=C(Cl)S1,14326360,1,EN300-1704283
Cl.COC(=O)CC1CC2(CCC2)CN1,14327066,1,EN300-1698005
Cl.CCOC(=O)C(F)(F)C1(O)CCNC1,14391780,1,EN300-1697575
Cl.COC(=O)C1(O)CCCNC1,14391782,1,EN300-1700766
CCOC(=O)C1(CC=C)CNCCO1,14409956,1,EN300-1698878
Cl.COC(=O)C1=CC(CN)=C(C)S1,14410038,1,EN300-1608326
Cl.COC(=O)COCC1CCCNC1,14418676,1,EN300-1710071
COC(=O)C1CNCC(C)C1,14418940,1,EN300-1069339
"Cl.COC(=O)[C@@H]1CNC[C@H]1C=2C=CC(OC)=CC2 |&1:5,9,r|",14419200,1,EN300-1663064
CCOC(=O)C12CCCC2NCC1,14419276,1,EN300-687046
Cl.COC(=O)C1=CN(CC2CCCN2)N=N1,14419424,1,EN300-1709216
Cl.COC(=O)C(N)CC1=CC=CS1,14421794,1,EN300-1716474
Cl.COC(=O)CC(N)C=1C=CC=C(F)C1,14422004,1,EN300-1703540
COC(=O)C=1C=C(N)C(OC)=C(F)C1,14423372,1,EN300-113284
COC(=O)C=1C=CC(N)=CC1Br,14423822,1,EN300-1710178
Cl.Cl.CCOC(=O)C=1SC(=NC1C)C2CCNCC2,14429972,1,EN300-364664
Cl.Cl.CCOC(=O)C=1NC=NC1CN,14429978,1,EN300-736605
Cl.CC[C@@H](N)CC(=O)OC,14474840,1,EN300-1716879
Cl.COC(=O)C=1C=C(C=CC1OC)[C@H](C)N,14475064,1,EN300-1718222
Cl.COC(=O)CC[C@H]1C[C@@H](N)C1,14475150,1,EN300-1717560
Cl.COC(=O)CCOCCN,14475408,1,EN300-1719373
Cl.CCOC(=O)C(N)CC=1C=CC(Br)=CC1,14477040,1,EN300-1718433
Cl.COC(=O)C(N)CC=1C=CC(OC(F)F)=CC1,14477090,1,EN300-1718232
Cl.CCOC(=O)[C@@H](N)CCC=1C=CC=CC1,14477190,1,EN300-1719367
Cl.CNCCCCC(=O)OC,14480194,1,EN300-373863
Cl.COC(=O)C1CCC2=NC(N)=NN2C1,14483296,1,EN300-1706983
Cl.COC(=O)CC(O)CN,14484014,1,EN300-317308
COC(=O)C=1C=C(N)C(C)=C(Br)C1,14522900,1,EN300-1693505
Cl.CCOC(=O)C1(C)CCCCC1N,14525144,1,EN300-1720104
Cl.CCOC(=O)[C@H]1CC[C@H](CN)CC1,14551754,1,EN300-1726286
Cl.Cl.CCOC(=O)CC(N)C1=NC=CS1,14577458,1,EN300-1722369
Cl.Cl.COC(=O)C(N)CC1=CN(C)N=C1C,14577460,1,EN300-1722907
Cl.COC(=O)C1CNCC(F)(F)C1,14585092,1,EN300-1722462
Cl.COC(=O)C1=CN(CC2CNCCO2)N=N1,14585264,1,EN300-1721605
Cl.COC(=O)C=1C=CN(N1)C2CCCNC2,14585350,1,EN300-1720909
Cl.CCOC(=O)C(N)CC(F)(F)F,14588424,1,EN300-1605737
Cl.COC(=O)C(N)C=1C=CC(OCC(F)F)=CC1,14588536,1,EN300-1724971
Cl.CCOC(=O)C(N)CC=1C=CC(OC)=CC1,14588592,1,EN300-1723260
COC(=O)C(N)CSCC=C,14588648,1,EN300-1722716
Cl.COC(=O)C[C@@H](N)COCC=1C=CC=CC1,14588820,1,EN300-1722658
Cl.COC[C@H](N)CC(=O)OC,14588856,1,EN300-1720479
CCC=1C=CC(=CC1N)C(=O)OC,14592718,1,EN300-200657
Cl.COC(=O)CC1CC(N)C1(C)C,14595170,1,EN300-1722645
COC(=O)C=1C=C(C)C(N)=CC1F,14596394,1,EN300-1722117
COC(=O)C(N)CC1=CNC=2C=CC=C(F)C12,14724366,1,EN300-2008141
COC(=O)C(N)CC1=CNC=2C=CC(OC)=CC12,14724406,1,EN300-2008931
COC(=O)C(N)CC=1C=C(Br)C=C(Br)C1,14724460,1,EN300-2008048
"Cl.COC(=O)[C@@H]1CNC[C@H]1CC=2C=CC=CC2 |&1:5,9,r|",14729486,1,EN300-1726283
Cl.COC(=O)C=1C=CC(N)=C(O)C1,14730716,1,EN300-136413
Cl.CCOC(=O)CC=1C=CC(CN)=CC1,14779746,1,EN300-2394679
Cl.COC(=O)CCC=1C=CC=CC1CN,14779844,1,EN300-2009734
"Cl.CCOC(=O)[C@@]12CCN[C@H]2CCCCC1 |&1:6,10,r|",14781854,1,EN300-6472320
Cl.COC(=O)CC1CC2(CN1)CCOCC2,14781890,1,EN300-2009733
CCOC=1C=CC(=CC1)C(N)C(=O)OC,14781932,1,EN300-1826870
Cl.COCCC1(CCNCC1)C(=O)OC,14782366,1,EN300-6472896
Cl.COC(=O)C(N)CCC(C)C,14782428,1,EN300-1725769
Cl.CCC(N)CCC(=O)OC,14782688,1,EN300-6473115
Cl.COC(=O)C(N)C=1C=CC(=CC1)C(C)(C)C,14793406,1,EN300-6473627
Cl.COC(=O)C=1C=CC=C(C1)C=2C=CC=CC2CN,14794044,1,EN300-6474292
Cl.COC(=O)CC1(CN)CC1,14794128,1,EN300-6474570
COC(=O)C=1C(Br)=CC(N)=CC1OC,14795386,1,EN300-4410203
COC(=O)C1=CC=2C=C(N)C=CC2N1,14796004,1,EN300-3488608
Cl.Cl.COC(=O)[C@@H](N)CC1=CN(C)C=N1,14928004,1,EN300-1588807
COC(=O)C1(CN)CCN(CC=2C=CC=CC2)CC1,14936552,1,EN300-6475340
Cl.COC(=O)C(N)C=1C=CC(=CC1)C=2C=CC=CC2,14936588,1,EN300-6477131
"Cl.COC(=O)[C@@H]1CNC[C@@H](C1)C(C)(C)C |&1:5,9,r|",14952302,1,EN300-6479116
Cl.COC(=O)CC=1C=CC=CC1CN,14965758,1,EN300-200204
Cl.Cl.COC(=O)C(N)CC=1C=NN(C)C1,15065642,1,EN300-6490906
Cl.COC(=O)C(C)(C)C1CCNCC1,15089290,1,EN300-6492874
Cl.COC(=O)C1CCCC1C2CCNCC2,15089394,1,EN300-6490966
Cl.COC(=O)CC1CCC2CNCCC2C1,15089498,1,EN300-6490822
Cl.COC(=O)C1(CCC1)C2=CCNCC2,15089602,1,EN300-6491144
Cl.COC(=O)C1(CCC1)C2CCNCC2,15089706,1,EN300-6490357
Cl.COC(=O)C(C)(C)C1=CCNCC1,15089914,1,EN300-6486365
Cl.COC(=O)C12CC2CNC1,15090018,1,EN300-706050
Cl.COC(=O)C=1C(CN)=NN2CCCCC12,15102690,1,EN300-6493180
Cl.COC(=O)C=1C=CC=2C=CC=C(CN)C2C1,15102834,1,EN300-6488741
CCOC(=O)C=1SC(CCN)=NC1C,15102930,1,EN300-4249432
Cl.COC(=O)C=1C=CC=C(C1)C=2C=CC=C(CN)C2,15102978,1,EN300-6486759
Cl.COC(=O)C1(CN)CC21CCOCC2,15103028,1,EN300-6486849
Cl.COC(=O)C(CN)CC(C)(C)C,15103078,1,EN300-6482679
Cl.COC(=O)C1(CN)CC2CCC1C2,15103128,1,EN300-6486319
Cl.COC(=O)C[C@@H]1CC=2C=CC=CC2CN1,15106156,1,EN300-6479500
COC(=O)C1CCCC(N)CC1,15106446,1,EN300-6489567
Cl.COC(=O)C(N)CC=1C=CC=C(Br)C1,15106652,1,EN300-6486252
Cl.COC(=O)C1(CC#C)CCCNC1,15137752,1,EN300-6488730
COC(=O)CCNCC=C,15143084,1,EN300-6489261
Cl.COC(=O)C1=CC=2CNCCCC2S1,15145694,1,EN300-6487022
CCOC(=O)C=1C=C(N)N(N1)C=2C=CC(F)=CC2,15148820,1,EN300-6480820
"Cl.COC(=O)[C@@H]1C[C@H]2C[C@@H]1C[C@H]2N |&1:5,7,9,11,r|",15149636,1,EN300-6494669
Cl.COC(=O)C(N)CC=1C=CC=C(F)C1,15151110,1,EN300-749075
Cl.CCOC(=O)C1=NN(C)C=2CCNCC12,15153254,1,EN300-749108
CCOC(=O)C1CCC=2SC(N)=NC12,15157804,1,EN300-240385
"Cl.COC(=O)[C@@H]1C[C@H](N)[C@H]2OC(C)(C)O[C@@H]12 |&1:5,7,9,15,r|",15157824,1,EN300-6487307
CCOC(=O)C=1C=C(N)N(C)N1,15158328,1,EN300-136882
Br.Br.CCOC(=O)C=1N=C(CCN)SC1C,15158382,1,EN300-1168255
Cl.Cl.COC(=O)CN1C=C(CCCN)N=N1,15158384,1,EN300-1272347
Cl.COC(=O)C[C@H](N)C(=O)OC,15187752,1,EN300-28628
Cl.Cl.COC(=O)[C@@H](N)CC1=CNC=N1,15211484,1,EN300-119174
COC(=O)C=1C=CC(N)=CC1O,15211490,1,EN300-177151
Cl.COC(=O)C1CC2(CC(N)C2)C1,15211666,1,EN300-88458
Cl.Cl.COC(=O)C=1C=NC=C(CN)C1,15211848,1,EN300-1600393
Cl.Cl.COC(=O)C=1C=C(NN1)C=2C=CC=CC2CN,15211954,1,EN300-126496
Cl.COC(=O)C1(CCC2CC1N)C2(C)C,15212148,1,EN300-1726326
CONCCC(=O)OC,15243020,1,EN300-6230230
Cl.COC(=O)C[C@H]1CCNC1,15248888,1,EN300-6496104
"Cl.COC(=O)[C@@H]1CC=CC[C@@H]1N |&1:5,10,r|",15249188,1,EN300-6496602
Cl.COC(=O)C(N)CCC1=CNN=C1C(F)(F)F,15259256,1,EN300-6497030
Cl.COC(=O)[C@@H](C)ON,15259268,1,EN300-6498352
Cl.CCOC(=O)CC1CCC2(CCNCC2)CC1,15263654,1,EN300-214556
Cl.COC(=O)C1=CC=2SC(CN)=CC2S1,15266234,1,EN300-6498670
Cl.CCOC(=O)CC1CCCCN1,15267752,1,EN300-6497865
Cl.CCOC(=O)C=1SC(CC2CCNC2)=NC1C,15270962,1,EN300-6497838
COC(=O)C1(CCC1)C=2C=CC=C(N)C2,15273424,1,EN300-1722250
COC(=O)[C@H](N)C=1C=CC(O)=CC1,15273928,1,EN300-2053074
CNC=1C=CC(=CC1N)C(=O)OC,15343756,1,EN300-74827
Cl.COC(=O)C(CCN)C1=CNN=C1C(F)(F)F,15345388,1,EN300-6495425
Cl.CCOCC(N)C(=O)OCC,15362390,1,EN300-6499468
Cl.COC(=O)C=1C=CC(F)=C2CNCCC12,15363674,1,EN300-6501578
Cl.COC(=O)C1(CN)CC2CCC1CC2,15367560,1,EN300-6495227
Cl.COC(=O)C1CCC2(CC(N)C2)CC1,15419432,1,EN300-6505077
Cl.COC(=O)C1CNCCOC1,15419582,1,EN300-6504314
Cl.COC(=O)CC1CC(N)CCO1,15419666,1,EN300-6504657
Cl.CCOC(=O)C(F)(F)CN,15429296,1,EN300-181462
Cl.COC(=O)C1CNCC(O)C1,15494384,1,EN300-261927
Cl.COC(=O)C1=NOC(C)(CN)C1,15494394,1,EN300-6735569
Cl.COC(=O)C1CC(C)N1,15509038,1,EN300-6735490
"Cl.Cl.COC(=O)[C@@H]1CNC[C@H]1C2=CN=CN2C |&1:6,10,r|",15545366,1,EN300-1694210
Cl.CCOC(=O)C1=CCCNC1,15555472,1,EN300-6736438
Cl.COC(=O)C1=CCNCC1,15555576,1,EN300-219882
Cl.COC(=O)C(CCCCN)CC(F)(F)F,15560310,1,EN300-6736151
Cl.COC(=O)C[C@@H](N)C=1C=CC=C(Cl)C1,15562372,1,EN300-6737779
Cl.CCOC(=O)C1(CCN)CCC1,15562494,1,EN300-6738188
Cl.COC(=O)C=1C=CC(CN)=CC1C,15562580,1,EN300-6738191
Cl.COC(=O)C1(CCC2CC1N)C2,15562720,1,EN300-6736422
Cl.COC(=O)C(N)C=1C=CC=C(Br)C1,15562762,1,EN300-59894
Cl.COC(=O)C(N)CC=1C=C(Br)SC1Br,15705292,1,EN300-6738186
Cl.COC(=O)C(C)(C)ON,15705802,1,EN300-6733347
Cl.CCOC(=O)CC1CCCNC1,15732256,1,EN300-234997
Cl.COC(=O)C1CNCC(C)(C)O1,15732562,1,EN300-6738418
Cl.COC(=O)C1COC2(C1)CCNCC2,15732720,1,EN300-6732743
Cl.COC(=O)C1(CN)CCCO1,15736782,1,EN300-6738657
Cl.COC(=O)CC1COC(CN)C1,15736998,1,EN300-6732761
Cl.COC(=O)C1CNCC=2C=CC(OC)=CC12,15737090,1,EN300-6489152
Cl.COC(=O)C1(CN)CC=CC1,15737328,1,EN300-6737936
COC(=O)C1(CC1)C=2C=CC(N)=CC2,15737442,1,EN300-907325
Cl.COC(=O)C=1C=CC(CN)=C(OC)C1,15741788,1,EN300-6733299
Cl.COC(=O)C=1C=C(CN)C=CC1C(F)(F)F,15741874,1,EN300-6733496
Cl.CCOC(=O)C1=NOC=2CCNCC12,15745434,1,EN300-6731286
Cl.COC(=O)C=1N=COC1C2CCCNC2,15745522,1,EN300-6733605
Cl.COC(=O)C(N)C=1C=CC=C(I)C1,15753264,1,EN300-6738360
Cl.CNCC=1C=CC=C(OCC(=O)OC)C1,15754258,1,EN300-6732508
Cl.COC(=O)COCC1CCNCC1,15778360,1,EN300-6754340
Cl.CCOC(=O)C1=CSC(CC2CCCNC2)=N1,15778472,1,EN300-6745866
"Cl.COC(=O)[C@@H]1CNC[C@H]1C(C)C |&1:5,9,r|",15778914,1,EN300-6746458
Cl.CCOC(=O)CC1(N)CC1,15781088,1,EN300-6759214
Cl.COC(=O)CCC1CCNC1,15782064,1,EN300-6740734
Cl.COC(=O)C=1C=C(NN1)C2CCNCC2,15789188,1,EN300-6746513
COC(=O)C1=NNC=2C=C(N)C=CC12,16131166,1,EN300-7356530
COC(=O)C1=CC=C(O1)C=2C=CC(N)=CC2,16346886,1,EN300-734290
COC(=O)C=1C=C(Br)C=C(N)C1F,16465822,1,EN300-399473
Cl.CC[C@H](C)[C@H](NC(=O)CN)C(=O)OC,16465832,1,EN300-6767161
Cl.Cl.COC(=O)CN1C=C(CN)N=N1,16465840,1,EN300-6766413
Cl.COC(=O)[C@H](NC(=O)CN)C(C)C,16465842,1,EN300-6767159
Cl.CCC[C@@H](NC(=O)CN)C(=O)OC,16465844,1,EN300-7352111
Cl.Cl.COC(=O)CN1C=NC(CN)=N1,16465848,1,EN300-7354778
Cl.CCOC(=O)[C@H]1C[C@@](O)(CN)C1,16465852,1,EN300-7356369
COC(=O)[C@H](NC(=O)CN)[C@H](C)OC(C)(C)C.OC(=O)C(F)(F)F,16465856,1,EN300-7425312
Cl.COC(=O)CCC=1C=CC=C(CN)C1,16501338,1,EN300-6766689
Cl.CCOC(=O)C=1C=CN(CCN)N1,16501768,1,EN300-7427173
Cl.COC(=O)C(CN)CC=1C=CC(Cl)=CC1,16501940,1,EN300-6766596
Cl.CCOC(=O)C=1C=NC(CN)=NC1C(F)F,16502026,1,EN300-6766748
Cl.COC(=O)C(C)(C)CCCN,16502198,1,EN300-6762351
Cl.CCOC(=O)C=1C=NC(CN)=NC1C(F)(F)F,16502370,1,EN300-7425344
COC(=O)C1CCC2CNCCC2C1,16512736,1,EN300-7355011
Cl.COC(=O)COC1CCNCC1,16512896,1,EN300-7403473
Cl.COC(=O)C1CC2(C1)CCNCC2,16513288,1,EN300-6764784
Cl.CCOC(=O)C1CNCC=C1,16513496,1,EN300-6762774
Cl.CCOC(=O)C1(CC)CCNCC1,16513600,1,EN300-6760486
COC(=O)C=1C=CC=C2CCNCC12,16513866,1,EN300-255902
"Cl.COC(=O)[C@@H]1CNC[C@H]1C2CCOCC2 |&1:5,9,r|",16522754,1,EN300-7353943
Cl.COC(=O)C1CNCC1C2COC(C)(C)O2,16523492,1,EN300-6763995
"Cl.COC(=O)[C@@H]1CNC[C@H]1C(F)F |&1:5,9,r|",16523578,1,EN300-251367
COC(=O)C=1C=C(N)C(F)=CC1OC,16531600,1,EN300-7353910
Cl.COC(=O)C=1C=C(N)C=C(Br)C1,16531658,1,EN300-7400104
COC(=O)C=1C=C(N)C=CC1OC(F)F,16531716,1,EN300-2008349
Cl.COC(=O)C1(F)CCNCC1,16543448,1,EN300-6766406
Cl.COC(=O)C=1C=C2CCNCC2=CC1F,16543450,1,EN300-7429762
CCOC(=O)CCC=1C=CC(N)=CN1,16608282,1,EN300-6511640
COC(=O)C=1C=NC=2N=C(N)C=CC2C1,16608298,1,EN300-6759919
Cl.Cl.COC(=O)C(N)C=1C=CC=C(C1)C=2C=CN=CC2,16608300,1,EN300-6760205
Cl.COC(=O)C1(CCC2(N)CC1)CC2,16624596,1,EN300-7354013
COC(=O)CC1CNC(C)(C)CO1,16629634,1,EN300-2905273
CCOC(=O)CC(N)C1CC(F)(F)C1,16630248,1,EN300-4118645
CCOC(=O)C[C@H](N)C=1C=CC=NC1,16634332,1,EN300-2174549
Cl.COC(=O)CC(N)C=1C=CC(OC)=C(Br)C1,16634384,1,EN300-7425811
COC(=O)C[C@@H](N)C=1C=CC(=CC1)C=2C=CC=CC2,16634436,1,EN300-7352478
Cl.COC(=O)C(N)C1=CN(C)N=N1,16635182,1,EN300-7353081
Cl.COC(=O)C=1C=CC=C2CNCC21,16638664,1,EN300-1605887
Cl.COC(=O)CNS(=N)(=O)N(C)C,16655600,1,EN300-7432717
Cl.COC(=O)C1=CC(CN)=CS1,16659586,1,EN300-6502044
Cl.COC(C1CCNCC1)C(=O)OC,16663814,1,EN300-7433067
Cl.COC(=O)C1(CCNCC1)C(=O)OC,16714556,1,EN300-7434168
COC(=O)C(N)CC=1C=CSC1,16718174,1,EN300-1297662
"Cl.COC(=O)C[C@@]12CCCC[C@@H]2NCCC1 |&1:6,11,r|",16722786,1,EN300-7434907
Cl.COC(=O)[C@H]1C[C@@H](C1)N2C=C(CN)N=N2,16723038,1,EN300-7435764
"Cl.COC(=O)[C@@H]1C[C@H]1C(C)N |&1:5,7,r|",16737348,1,EN300-7437049
Cl.COC(=O)[C@H]1CC[C@@](F)(CN)CC1,16738304,1,EN300-7436314
"Cl.COC(=O)C[C@@H]1CNC[C@H]1CC(=O)OC |&1:6,10,r|",16761694,1,EN300-7436962
Cl.Cl.COC(=O)C=1C=C(C)N(CCN)N1,16762168,1,EN300-7438284
Cl.COC(=O)CC1CNCC(C)(C)O1,16792196,1,EN300-6479549
Cl.COCCC1(CCNC1)C(=O)OC,16794016,1,EN300-101967
Cl.COC(=O)C(C)(C)C(C)N,16803872,1,EN300-7439051
Cl.COC(=O)C1CNCC1(C)C,16807206,1,EN300-7439066
Cl.N[C@H]1CCOC1=O,16811448,1,EN300-262476
Cl.O=C1OCCC21CCNCC2,16811454,1,EN300-99362
Cl.N[C@@H]1COC(=O)C1,16811456,1,EN300-219172
Cl.CC1(C)CC(N)C(=O)O1,16811464,1,EN300-116609
Cl.NCC1CCC(=O)O1,16811468,1,EN300-301185
Cl.CC1CC(N)C(=O)O1,16811470,1,EN300-213294
Cl.O=C1OCCC21CCNC2,16811482,1,EN300-199278
Cl.NCC1CCOC1=O,16811484,1,EN300-218786
Cl.NCCCC1CCOC1=O,16811490,1,EN300-365667
Cl.CC1(C)CC(=O)OC1CN,16811494,1,EN300-1590663
Cl.COC(=O)C1(CCNC1)C(=O)OC,16885390,1,EN300-7439784
Cl.CCOC(=O)C=1SC(N)=NC1C,16887504,1,EN300-02238
CCOC(=O)CN1C=NC(N)=N1,16887592,1,EN300-246480
CCOC(=O)C1=NN(C)C(N)=C1Br,16887602,1,EN300-6486464
CCOC(=O)C(C)(C)C1=CSC(N)=N1,16887606,1,EN300-213504
Cl.CCOC(=O)C1=NC(=NN1)C=2C=CC=C(CN)C2,16887612,1,EN300-182902
"Cl.COC(=O)[C@@H]1CNC[C@H]1C=2C=CC(O)=CC2 |&1:5,9,r|",16887618,1,EN300-267147
Cl.CCOC(=O)C1=NC(=NN1)C(C)N,16887620,1,EN300-299231
Cl.COC(=O)C1=CN=C(S1)C2CCCNC2,16887622,1,EN300-310199
Cl.Cl.CCOC(=O)C=1NC(=NC1C)C2CCNCC2,16887628,1,EN300-1664604
Cl.CCOC(=O)C(F)(F)C1(O)CCCNCC1,16887630,1,EN300-1707975
COC(=O)C=1C=CC=C(N)C1N,16887650,1,EN300-66470
Cl.CCOC(=O)C(N)C/C=C/C,16892346,1,EN300-7442842
Cl.Cl.COC(=O)C(N)C1=CSC=N1,16892490,1,EN300-7439065
Cl.COC(=O)[C@@H](N)CC=1C=C(Cl)C=CC1F,16892586,1,EN300-7440876
Cl.COC(=O)C[C@H]1CC[C@H](CN)CC1,16902956,1,EN300-7439737
Cl.COC(=O)C=1C(CN)=NN2CCCC12,16902998,1,EN300-7439955
CCOC(=O)C1=CN(N=C1C(F)(F)F)C2CCNC2,16903258,1,EN300-7438675
Cl.COC(=O)C1CCN(CC1)S(=N)(=O)C,16913502,1,EN300-7439757
COC(=O)C=1C=CC=C(C1)S(=N)(=O)C,16913544,1,EN300-1078362
Cl.COC(=O)[C@H](NC(=O)CN)C=1C=CC(O)=CC1,16914554,1,EN300-7444375
Cl.COC(=O)[C@@H](NC(=O)CN)C=1C=CC=CC1,16914558,1,EN300-7445230
Cl.COC(=O)C1COC(CN)C1,16921812,1,EN300-7444779
